date,longitude,latitude,ip,type,category,tpm_type,informants
8/11/2015,46.307299,6.241956,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/11/2015,44.310791,1.723861,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/11/2015,42.287453,2.337239,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/11/2015,42.547271,3.800065,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/11/2015,42.542679,3.797068,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/11/2015,45.203121,4.736088,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/11/2015,45.123001,2.144299,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/11/2015,42.544052,3.796554,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/11/2015,45.20192,4.735318,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/11/2015,44.894268,2.619163,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/11/2015,46.821716,5.020495,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/11/2015,42.544653,3.799926,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/11/2015,42.290588,2.337871,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/11/2015,45.204323,4.735959,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/11/2015,45.202435,4.734847,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/11/2015,42.286938,2.336939,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/11/2015,42.544601,3.799329,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/11/2015,42.282303,2.337497,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/11/2015,45.113222,2.1424,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/11/2015,42.545116,3.8001,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/11/2015,44.893023,2.619334,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/11/2015,45.099953,2.141009,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/11/2015,45.113308,2.14224,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/11/2015,45.203121,4.735232,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/11/2015,45.113265,2.142229,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/11/2015,42.288139,2.336896,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/11/2015,44.929459,2.648314,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/11/2015,45.113394,2.14236,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/11/2015,45.204323,4.736515,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/11/2015,46.307384,6.241508,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/11/2015,42.5477,3.799991,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/11/2015,45.201279,4.73426,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/11/2015,45.119156,2.146225,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/11/2015,42.545803,3.800228,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/11/2015,41.004456,2.770724,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/11/2015,42.54546,3.799543,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/11/2015,42.545179,3.800105,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/11/2015,42.548129,3.79968,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/11/2015,42.28949,2.337974,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/11/2015,45.879433,5.308492,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/11/2015,44.893753,2.619249,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/11/2015,42.544945,3.799886,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/11/2015,41.023682,2.780509,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/12/2015,45.113308,2.142529,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/12/2015,42.546707,3.799146,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/12/2015,45.247925,4.724754,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/12/2015,45.203121,4.735244,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/12/2015,45.204712,4.732869,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/12/2015,46.327332,6.238673,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/12/2015,42.544567,3.800055,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/12/2015,42.289558,2.337185,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/12/2015,42.544601,3.799726,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/12/2015,45.879561,5.308153,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/12/2015,45.204987,4.735217,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/12/2015,42.287624,2.337025,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/12/2015,n/a,n/a,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/12/2015,41.259888,2.757007,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/12/2015,45.203121,4.735318,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/12/2015,41.130798,2.765238,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/12/2015,42.275757,2.326997,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/12/2015,45.202263,4.735403,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/12/2015,45.205868,4.735959,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/12/2015,45.204666,4.735874,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/12/2015,42.544438,3.799865,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/12/2015,42.287498,2.33607,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/12/2015,45.204323,4.735318,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/12/2015,45.204987,4.723134,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/12/2015,42.547872,3.80025,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/12/2015,42.285049,2.336039,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/12/2015,44.893968,2.619152,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/12/2015,45.20961,4.729898,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/12/2015,42.282475,2.336896,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/12/2015,45.202091,4.735532,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/12/2015,42.286423,2.336768,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/12/2015,n/a,n/a,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/12/2015,42.548172,3.800033,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/12/2015,42.544438,3.800065,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/12/2015,42.545288,3.799672,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/12/2015,42.288185,2.336756,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/12/2015,45.20533,4.735259,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/12/2015,46.819462,5.033598,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/12/2015,n/a,n/a,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/12/2015,45.160767,2.164798,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/12/2015,45.203121,4.735928,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/12/2015,45.525381,5.200063,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/12/2015,45.199905,4.736034,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/12/2015,42.289521,2.335418,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/12/2015,45.201061,4.735415,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/12/2015,42.286657,2.337138,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/12/2015,41.084839,2.801404,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/12/2015,42.284409,2.338494,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/12/2015,46.324585,6.228617,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/12/2015,42.288139,2.337068,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/12/2015,45.118664,2.146155,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/12/2015,42.547485,3.800237,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/12/2015,44.894053,2.619423,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/12/2015,42.5474,3.800205,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/12/2015,45.206554,4.735019,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/13/2015,42.547614,3.800098,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/13/2015,44.923531,2.6554,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/13/2015,45.119156,2.145968,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/13/2015,46.819977,5.030664,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/13/2015,42.544438,3.79998,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/13/2015,42.544567,3.800076,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/13/2015,42.546364,3.79857,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/13/2015,42.54461,3.799908,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/13/2015,42.547786,3.800079,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/13/2015,45.123344,2.147387,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/13/2015,42.285908,2.337282,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/13/2015,44.893023,2.619291,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/13/2015,45.113093,2.142282,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/13/2015,44.893367,2.619495,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/13/2015,44.894011,2.618906,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/13/2015,45.20636,4.734083,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/13/2015,45.88042,5.308538,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/13/2015,45.12038,2.145426,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/13/2015,44.893281,2.619206,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/13/2015,42.547668,3.797022,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/13/2015,45.098931,2.142197,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/13/2015,45.203293,4.735746,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/13/2015,45.099017,2.142186,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/13/2015,45.20295,4.735275,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/13/2015,42.547786,3.800026,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/13/2015,45.204494,4.734377,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/13/2015,42.544524,3.799894,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/13/2015,45.124329,2.134104,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/13/2015,42.547915,3.799905,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/13/2015,44.893796,2.61912,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/13/2015,42.547528,3.800076,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/13/2015,42.548129,3.799951,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/13/2015,45.203682,4.735691,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/13/2015,44.864013,2.648732,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/13/2015,44.893581,2.619509,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/13/2015,45.205696,4.736045,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/13/2015,42.544601,3.800228,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/13/2015,42.546021,3.796748,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/13/2015,45.206383,4.734847,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/13/2015,n/a,n/a,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/13/2015,42.289049,2.335672,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/13/2015,44.893453,2.619249,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/13/2015,45.118641,2.146439,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/13/2015,44.89371,2.619077,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/13/2015,44.89371,2.618863,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/13/2015,44.894526,2.619238,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/13/2015,42.548035,3.799169,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/13/2015,42.545288,3.799886,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/13/2015,42.547442,3.79998,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/13/2015,45.88056,5.308393,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/13/2015,44.156982,1.792493,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/13/2015,42.54546,3.800271,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/13/2015,42.547357,3.800098,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/13/2015,42.547528,3.799937,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/13/2015,45.206429,4.736034,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/13/2015,45.203699,4.735345,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/13/2015,46.324585,6.233213,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/13/2015,45.113608,2.142103,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/13/2015,45.202091,4.73503,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/13/2015,41.023682,2.787184,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/13/2015,45.202435,4.735073,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/13/2015,44.929072,2.648561,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/13/2015,45.201965,4.733639,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/13/2015,42.544493,3.79987,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/13/2015,46.306698,6.241817,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/13/2015,44.894139,2.619377,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/14/2015,42.5477,3.800033,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/14/2015,42.282692,2.338386,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/14/2015,41.112305,2.791802,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/14/2015,45.209106,4.729635,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/14/2015,42.544773,3.799372,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/14/2015,45.879604,5.308268,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/14/2015,45.204494,4.734591,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/14/2015,42.544601,3.799586,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/17/2015,45.204838,4.73566,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/17/2015,45.204151,4.735073,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/17/2015,44.863541,2.648443,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/17/2015,44.864479,2.648112,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/17/2015,41.031921,2.784441,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/17/2015,42.544773,3.799928,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/17/2015,45.119757,2.146311,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/17/2015,42.288311,2.336939,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/17/2015,45.205009,4.734206,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/17/2015,42.544773,3.8001,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/17/2015,45.205587,4.735115,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/17/2015,41.031921,2.784441,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/17/2015,45.204386,4.735815,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/17/2015,45.119007,2.145835,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/17/2015,42.547957,3.799991,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/17/2015,42.548859,3.794327,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/17/2015,42.545288,3.799586,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/17/2015,45.205072,4.735495,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/17/2015,44.893925,2.619174,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/17/2015,42.289856,2.337196,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/18/2015,46.822723,5.030322,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/18/2015,46.81915,5.033798,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/18/2015,45.20858,4.729424,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/18/2015,42.287453,2.337411,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/18/2015,44.924561,2.6554,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/18/2015,44.894011,2.619259,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/18/2015,42.547271,3.800258,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/18/2015,45.202091,4.735939,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/18/2015,45.119585,2.146246,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/18/2015,42.544782,3.799986,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/18/2015,45.204815,4.735495,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/18/2015,42.544782,3.799911,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/18/2015,42.546799,3.795869,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/18/2015,45.20961,4.728483,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/18/2015,45.217346,4.726807,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/18/2015,45.525853,5.200073,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/18/2015,42.54475,3.799891,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/18/2015,42.547142,3.799894,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/18/2015,46.830688,5.021179,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/18/2015,45.122589,2.140714,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/18/2015,n/a,n/a,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/18/2015,42.544567,3.800039,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/18/2015,42.285564,2.335996,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/18/2015,45.203945,4.734813,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/18/2015,42.545008,3.799634,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/18/2015,42.284878,2.336725,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/18/2015,45.203527,4.735516,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/18/2015,45.204151,4.735426,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/18/2015,42.544438,3.800125,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/18/2015,46.81723,5.030322,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/18/2015,42.282349,2.337488,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/18/2015,44.893968,2.619216,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/18/2015,46.891113,5.018078,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/18/2015,45.204815,4.735345,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/18/2015,45.201279,4.734625,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/18/2015,45.198875,4.735651,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/18/2015,45.201622,4.734539,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/18/2015,44.893453,2.61934,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/18/2015,44.893581,2.619072,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/18/2015,42.282349,2.337488,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/18/2015,45.202606,4.735403,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/18/2015,45.113663,2.142022,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/18/2015,42.545008,3.799699,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/18/2015,41.012329,2.785561,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/18/2015,42.544647,3.799512,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/18/2015,42.54461,3.800119,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/18/2015,42.547657,3.80009,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/18/2015,44.89341,2.619291,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/18/2015,42.54431,3.799862,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/18/2015,45.200718,4.735555,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/18/2015,45.204494,4.735212,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/18/2015,46.818626,5.03318,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/18/2015,45.099243,2.142044,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/2015,46.813477,5.029889,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/2015,44.89371,2.619126,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/2015,44.893812,2.619226,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/2015,44.893538,2.619211,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/2015,44.893882,2.619345,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/18/2015,41.001709,2.773468,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/2015,45.202778,4.735939,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/2015,44.893581,2.619002,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/2015,45.201576,4.735415,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/2015,45.204666,4.735255,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/2015,45.203699,4.735473,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/2015,45.204901,4.734425,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/2015,42.546146,3.799555,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/2015,42.544601,3.799586,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/2015,42.54461,3.800247,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/2015,45.525681,5.200464,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/2015,42.545523,3.79979,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/2015,42.545116,3.799757,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/2015,45.206085,4.735629,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/2015,42.547185,3.800157,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/2015,42.287968,2.336896,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/2015,42.547357,3.800339,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/2015,44.893496,2.619088,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/2015,46.307396,6.241943,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/2015,n/a,n/a,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/2015,42.544438,3.800028,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/2015,42.286079,2.336896,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/2015,46.838196,5.015023,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/2015,45.525381,5.200204,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/2015,46.828217,5.032032,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/2015,45.204666,4.735403,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/2015,42.544258,3.799372,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/2015,46.822723,5.02827,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/2015,46.835449,5.017759,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/2015,42.544773,3.799757,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/2015,45.11832,2.146521,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/2015,41.026428,2.784441,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/2015,46.818892,5.034057,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/2015,42.547872,3.800125,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/2015,45.124466,2.144751,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/2015,45.119007,2.146864,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/2015,45.119694,2.14667,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/2015,45.119757,2.146402,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/2015,46.819977,5.029638,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/2015,45.121067,2.145652,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/2015,44.893367,2.619002,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/2015,42.547657,3.800087,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/2015,46.819107,5.033841,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/2015,44.893753,2.619169,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/2015,45.206898,4.735575,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/2015,44.893281,2.619254,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/2015,45.205416,4.735473,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/2015,45.204666,4.734719,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/2015,46.307911,6.241351,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/2015,42.54443,3.799523,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/2015,44.893324,2.619423,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/2015,45.206017,4.735388,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/2015,42.285456,2.337052,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/2015,46.9021,5.037595,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/2015,46.310486,6.241836,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/2015,46.82,5.033693,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/2015,40.96875,2.784121,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/2015,45.199562,4.734944,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/2015,42.303223,2.334544,UNICEF,,Cash Transfers,CC,Beneficiary Interview
8/19/2015,45.113265,2.142368,UNICEF,,Cash Transfers,CC,Beneficiary Interview
